transaction_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,instore_YesNo,order,line_item_id,product_id,quantity,unit_price,line_item_amount,promo_item_YesNo
72,2019/04/08,10:02:43,8,43,0,Yes,1,1,61,1,4.75,4.75,No
73,2019/04/08,11:04:36,8,41,0,No,1,1,38,1,3.75,3.75,No
73,2019/04/08,11:04:36,8,41,0,No,1,2,64,2,0.8,1.6,No
74,2019/04/08,07:49:14,8,43,0,No,1,1,53,2,3,6,No
74,2019/04/08,07:49:14,8,43,0,No,6,6,6,1,21,21,No
75,2019/04/08,06:57:22,8,43,0,No,1,1,37,2,3,6,No
75,2019/04/08,06:57:22,8,43,0,No,1,2,64,2,0.8,1.6,No
76,2019/04/08,09:17:36,8,43,0,Yes,1,1,28,1,2,2,No
76,2019/04/08,09:17:36,8,43,0,Yes,1,3,79,1,3.75,3.75,No
77,2019/04/08,08:45:19,8,43,8153,Yes,1,1,44,1,2.5,2.5,No
78,2019/04/08,08:59:55,8,42,0,Yes,1,1,52,2,2.5,5,No
79,2019/04/08,06:43:30,8,43,0,Yes,1,1,24,2,3,6,No
80,2019/04/08,07:26:13,8,43,0,No,1,1,48,2,2.5,5,No
81,2019/04/08,07:50:25,8,42,0,Yes,1,1,30,2,3,6,No
82,2019/04/08,11:24:19,8,42,0,Yes,1,1,36,2,3.75,7.5,No
83,2019/04/08,09:04:51,8,41,0,No,1,1,27,1,3.5,3.5,No
84,2019/04/08,09:38:52,8,41,8320,Yes,1,1,51,2,3,6,No
85,2019/04/08,10:14:53,8,41,8390,No,1,1,32,2,3,6,No
85,2019/04/08,10:14:53,8,41,8390,No,1,3,77,1,3,3,No
86,2019/04/08,07:44:53,8,43,0,No,1,1,27,2,3.5,7,No
87,2019/04/08,07:03:42,8,42,0,No,1,1,48,2,2.5,5,No
88,2019/04/08,07:00:42,8,42,0,Yes,1,1,51,1,3,3,No
89,2019/04/08,11:14:22,8,41,0,Yes,1,1,60,1,3.75,3.75,No
90,2019/04/08,07:02:40,8,42,0,Yes,1,1,61,2,4.75,9.5,No
91,2019/04/08,09:02:57,8,42,0,Yes,1,1,39,2,4.25,8.5,No
91,2019/04/08,09:02:57,8,42,0,Yes,1,2,64,1,0.8,0.8,No
91,2019/04/08,09:02:57,8,42,0,Yes,6,6,3,1,14.75,14.75,No
92,2019/04/08,08:46:00,8,41,0,Yes,1,1,40,1,3.75,3.75,No
93,2019/04/08,10:27:56,8,41,0,No,1,1,53,2,3,6,No
93,2019/04/08,10:27:56,8,41,0,No,6,6,12,1,8.95,8.95,No
94,2019/04/08,09:46:04,8,43,0,No,1,1,60,2,3.75,7.5,No
95,2019/04/08,07:55:17,8,42,0,No,1,1,33,2,3.5,7,No
96,2019/04/08,10:44:03,8,42,0,Yes,1,1,51,2,3,6,No
97,2019/04/08,11:21:54,8,42,0,No,1,1,27,1,3.5,3.5,No
98,2019/04/08,09:14:15,8,42,0,No,1,1,49,1,3,3,No
99,2019/04/08,11:17:15,8,42,0,No,1,1,50,1,2.5,2.5,No
100,2019/04/08,11:29:02,8,43,0,No,1,1,55,2,4,8,No
101,2019/04/08,09:01:29,8,43,8330,Yes,1,1,22,1,2,2,No
102,2019/04/08,08:12:13,8,43,0,No,1,1,31,2,2.2,4.4,No
103,2019/04/08,07:29:55,8,41,0,No,1,1,61,2,4.75,9.5,No
104,2019/04/08,07:30:58,8,42,0,Yes,1,1,51,1,3,3,No
104,2019/04/08,07:30:58,8,42,0,Yes,1,3,79,1,3.75,3.75,No
104,2019/04/08,07:30:58,8,42,0,Yes,6,6,3,1,14.75,14.75,No
105,2019/04/08,09:38:18,8,42,0,Yes,1,1,25,2,2.2,4.4,No
106,2019/04/08,09:20:53,8,41,8027,No,1,1,29,2,2.5,5,No
107,2019/04/08,07:41:25,8,42,0,Yes,1,1,43,2,3,6,No
108,2019/04/08,07:07:06,8,42,0,No,1,1,43,2,3,6,No
109,2019/04/08,10:21:39,8,42,0,No,1,1,25,2,2.2,4.4,No
110,2019/04/08,08:39:42,8,43,0,Yes,1,1,53,1,3,3,No
110,2019/04/08,08:39:42,8,43,0,Yes,1,3,76,1,3.5,3.5,No
111,2019/04/08,10:13:42,8,42,0,No,1,1,30,1,3,3,No
111,2019/04/08,10:13:42,8,42,0,No,1,3,70,1,3.25,3.25,No
112,2019/04/08,11:15:59,8,43,8439,No,1,1,28,1,2,2,No
113,2019/04/08,10:27:46,8,43,0,No,1,1,25,1,2.2,2.2,No
113,2019/04/08,10:27:46,8,43,0,No,1,3,74,1,3.5,3.5,No
114,2019/04/08,09:17:02,8,43,0,Yes,1,1,32,2,3,6,No
115,2019/04/08,09:12:05,8,41,0,No,1,1,59,1,4.5,4.5,No
116,2019/04/08,08:00:32,8,43,0,No,1,1,45,2,3,6,No
116,2019/04/08,08:00:32,8,43,0,No,1,3,74,1,3.5,3.5,No
117,2019/04/08,10:23:37,8,42,0,Yes,1,1,29,1,2.5,2.5,No
118,2019/04/08,11:27:47,8,41,8074,Yes,1,1,35,1,3.1,3.1,No
118,2019/04/08,11:27:47,8,41,8074,Yes,1,3,75,1,3.5,3.5,No
119,2019/04/08,08:56:45,8,42,0,No,1,1,37,2,3,6,No
119,2019/04/08,08:56:45,8,42,0,No,1,2,63,2,0.8,1.6,No
120,2019/04/08,08:34:46,8,42,0,No,1,1,56,2,2.55,5.1,No
121,2019/04/08,09:21:22,8,41,0,No,1,1,34,1,2.45,2.45,No
122,2019/04/08,09:33:22,8,43,0,Yes,1,1,32,1,3,3,No
123,2019/04/08,08:53:05,8,43,8300,Yes,1,1,52,2,2.5,5,No
124,2019/04/08,07:08:54,8,43,0,No,1,1,55,1,4,4,No
125,2019/04/08,09:12:28,8,42,0,No,1,1,53,2,3,6,No
125,2019/04/08,09:12:28,8,42,0,No,1,3,78,1,4.5,4.5,No
126,2019/04/08,10:43:26,8,41,0,Yes,1,1,49,1,3,3,No
126,2019/04/08,10:43:26,8,41,0,Yes,1,3,78,1,4.5,4.5,No
127,2019/04/08,09:36:24,8,41,0,No,1,1,37,2,3,6,No
127,2019/04/08,09:36:24,8,41,0,No,1,2,84,1,0.8,0.8,No
127,2019/04/08,09:36:24,8,41,0,No,1,3,73,1,3.75,3.75,No
128,2019/04/08,09:13:19,8,42,8027,No,1,1,32,2,3,6,No
129,2019/04/08,08:54:10,8,41,0,No,1,1,87,1,3,3,No
130,2019/04/08,10:29:23,8,41,0,No,1,1,49,2,3,6,No
131,2019/04/08,09:19:14,8,41,0,No,1,1,53,2,3,6,No
132,2019/04/08,07:38:10,8,42,8210,No,1,1,22,1,2,2,No
133,2019/04/08,08:41:39,8,41,0,Yes,1,1,43,2,3,6,No
134,2019/04/08,09:47:40,8,41,0,No,1,1,61,1,4.75,4.75,No
134,2019/04/08,09:47:40,8,41,0,No,1,3,76,1,3.5,3.5,No
134,2019/04/08,09:47:40,8,41,0,No,6,6,4,1,20.45,20.45,No
135,2019/04/08,07:42:20,8,41,0,Yes,1,1,24,1,3,3,No
136,2019/04/08,10:27:28,8,43,0,No,1,1,28,2,2,4,No
136,2019/04/08,10:27:28,8,43,0,No,1,3,71,1,3.75,3.75,No
137,2019/04/08,08:03:18,8,42,0,No,1,1,51,1,3,3,No
138,2019/04/08,09:02:11,8,43,0,Yes,1,1,41,2,4.25,8.5,No
138,2019/04/08,09:02:11,8,43,0,Yes,1,2,84,1,0.8,0.8,No
139,2019/04/08,09:57:54,8,43,8425,Yes,1,1,22,2,2,4,No
140,2019/04/08,09:58:06,8,42,8461,No,1,1,43,1,3,3,No
141,2019/04/08,10:59:01,8,41,0,No,1,1,34,1,2.45,2.45,No
141,2019/04/08,10:59:01,8,41,0,No,1,3,73,1,3.75,3.75,No
142,2019/04/08,06:51:32,8,42,0,No,1,1,24,2,3,6,No
143,2019/04/08,10:41:53,8,41,0,Yes,1,1,51,1,3,3,No
144,2019/04/08,09:56:19,8,42,0,Yes,1,1,45,1,3,3,No
145,2019/04/08,09:41:56,8,42,0,Yes,1,1,87,1,3,3,No
146,2019/04/08,10:22:38,8,42,8186,No,1,1,60,1,3.75,3.75,No
147,2019/04/08,08:03:28,8,43,0,Yes,1,1,40,2,3.75,7.5,No
148,2019/04/08,09:29:02,8,42,0,No,1,1,50,2,2.5,5,No
148,2019/04/08,09:29:02,8,42,0,No,6,6,8,1,45,45,No
149,2019/04/08,07:40:22,8,41,0,Yes,1,1,52,2,2.5,5,No
150,2019/04/08,10:02:15,8,43,0,Yes,1,1,47,1,3,3,No
151,2019/04/08,10:56:52,8,41,0,No,1,1,55,2,4,8,No
152,2019/04/08,11:15:00,8,43,0,No,1,1,49,1,3,3,No
153,2019/04/08,10:40:16,8,42,0,No,1,1,35,1,3.1,3.1,No
154,2019/04/08,07:43:08,8,41,0,Yes,1,1,33,1,3.5,3.5,No
155,2019/04/08,08:20:55,8,42,0,Yes,1,1,58,1,3.5,3.5,No
156,2019/04/08,08:57:28,8,42,8036,Yes,1,1,57,1,3.1,3.1,No
157,2019/04/08,10:06:06,8,41,0,No,1,1,46,1,2.5,2.5,No
157,2019/04/08,10:06:06,8,41,0,No,1,3,75,1,3.5,3.5,No
158,2019/04/08,07:50:37,8,42,0,Yes,1,1,31,2,2.2,4.4,No
159,2019/04/08,06:30:30,8,42,0,Yes,1,1,48,1,2.5,2.5,No
159,2019/04/08,06:30:30,8,42,0,Yes,1,3,73,1,3.75,3.75,No
160,2019/04/08,11:22:19,8,41,0,Yes,1,1,45,2,3,6,No
161,2019/04/08,09:15:45,8,43,0,No,1,1,56,2,2.55,5.1,No
161,2019/04/08,09:15:45,8,43,0,No,1,3,75,1,3.5,3.5,No
162,2019/04/08,11:25:12,8,41,0,Yes,1,1,52,1,2.5,2.5,No
163,2019/04/08,07:26:32,8,43,0,Yes,1,1,41,2,4.25,8.5,No
163,2019/04/08,07:26:32,8,43,0,Yes,1,2,63,1,0.8,0.8,No
164,2019/04/08,08:43:42,8,42,0,Yes,1,1,59,2,4.5,9,No
165,2019/04/08,10:50:30,8,41,8347,No,1,1,36,1,3.75,3.75,No
166,2019/04/08,11:22:56,8,43,0,Yes,1,1,39,2,4.25,8.5,No
166,2019/04/08,11:22:56,8,43,0,Yes,1,2,65,1,0.8,0.8,No
167,2019/04/08,08:25:00,8,42,0,No,1,1,25,2,2.2,4.4,No
168,2019/04/08,10:27:56,8,43,0,No,1,1,45,1,3,3,No
168,2019/04/08,10:27:56,8,43,0,No,6,6,10,1,10,10,No
169,2019/04/08,11:04:01,8,43,0,No,1,1,33,1,3.5,3.5,No
170,2019/04/08,10:36:29,8,43,0,Yes,1,1,41,1,4.25,4.25,No
170,2019/04/08,10:36:29,8,43,0,Yes,1,2,84,1,0.8,0.8,No
171,2019/04/08,10:10:02,8,42,0,Yes,1,1,39,2,4.25,8.5,No
172,2019/04/08,09:25:30,8,42,0,Yes,1,1,28,2,2,4,No
173,2019/04/08,07:59:50,8,41,0,Yes,1,1,51,1,3,3,No
174,2019/04/08,11:28:27,8,41,8007,No,1,1,30,1,3,3,No
175,2019/04/08,07:06:03,8,42,0,No,1,1,24,1,3,3,No
176,2019/04/08,09:13:20,8,43,0,Yes,1,1,61,2,4.75,9.5,No
177,2019/04/08,07:51:34,8,43,0,No,1,1,55,1,4,4,No
177,2019/04/08,07:51:34,8,43,0,No,1,3,70,1,3.25,3.25,No
178,2019/04/08,07:31:44,8,42,0,No,1,1,58,2,3.5,7,No
179,2019/04/08,07:52:12,8,42,0,Yes,1,1,48,1,2.5,2.5,No
179,2019/04/08,07:52:12,8,42,0,Yes,1,3,78,1,4.5,4.5,No
180,2019/04/08,11:29:35,8,42,0,No,1,1,41,2,4.25,8.5,No
180,2019/04/08,11:29:35,8,42,0,No,1,2,65,2,0.8,1.6,No
180,2019/04/08,11:29:35,8,42,0,No,1,3,71,1,3.75,3.75,No
181,2019/04/08,07:03:37,8,41,0,Yes,1,1,41,1,4.25,4.25,No
181,2019/04/08,07:03:37,8,41,0,Yes,1,2,63,1,0.8,0.8,No
181,2019/04/08,07:03:37,8,41,0,Yes,1,3,74,1,3.5,3.5,No
182,2019/04/08,10:32:44,8,41,0,Yes,1,1,24,1,3,3,No
183,2019/04/08,10:06:21,8,41,0,Yes,1,1,58,2,3.5,7,No
184,2019/04/08,06:48:41,8,41,0,No,1,1,51,2,3,6,No
185,2019/04/08,10:13:15,8,42,0,No,1,1,55,2,4,8,No
186,2019/04/08,11:05:35,8,43,0,No,1,1,33,1,3.5,3.5,No
187,2019/04/08,09:19:53,8,41,0,No,1,1,38,1,3.75,3.75,No
187,2019/04/08,09:19:53,8,41,0,No,1,2,63,1,0.8,0.8,No
187,2019/04/08,09:19:53,8,41,0,No,1,3,75,1,3.5,3.5,No
188,2019/04/08,09:04:49,8,42,0,No,1,1,50,1,2.5,2.5,No
189,2019/04/08,09:00:55,8,41,0,No,1,1,41,2,4.25,8.5,No
189,2019/04/08,09:00:55,8,41,0,No,1,2,63,1,0.8,0.8,No
190,2019/04/08,11:01:40,8,41,0,Yes,1,1,52,2,2.5,5,No
191,2019/04/08,09:24:16,8,42,0,No,1,1,87,1,3,3,No
191,2019/04/08,09:24:16,8,42,0,No,1,3,76,1,3.5,3.5,No
192,2019/04/08,08:47:56,8,43,0,Yes,1,1,46,1,2.5,2.5,No
193,2019/04/08,10:26:06,8,42,0,No,1,1,43,1,3,3,No
194,2019/04/08,10:22:56,8,42,0,Yes,1,1,27,1,3.5,3.5,No
195,2019/04/08,07:12:09,8,41,8010,Yes,1,1,61,2,4.75,9.5,No
196,2019/04/08,06:53:09,8,42,0,No,1,1,28,2,2,4,No
197,2019/04/08,07:43:59,8,42,0,No,1,1,49,1,3,3,No
198,2019/04/08,11:07:09,8,43,0,No,1,1,49,2,3,6,No
198,2019/04/08,11:07:09,8,43,0,No,1,3,71,1,3.75,3.75,No
199,2019/04/08,09:40:37,8,41,8464,Yes,1,1,26,2,3,6,No
199,2019/04/08,09:40:37,8,41,8464,Yes,6,6,17,1,9.5,9.5,No
200,2019/04/08,08:17:50,8,41,0,Yes,1,1,40,1,3.75,3.75,No
201,2019/04/08,08:35:33,8,43,0,No,1,1,48,2,2.5,5,No
202,2019/04/08,11:27:36,8,42,0,Yes,1,1,25,2,2.2,4.4,No
203,2019/04/08,08:37:35,8,42,0,Yes,1,1,71,1,3.75,3.75,No
204,2019/04/08,09:01:56,8,42,0,No,1,1,71,1,3.75,3.75,No
205,2019/04/08,09:21:48,8,42,0,Yes,1,1,71,1,3.75,3.75,No
205,2019/04/08,09:21:48,8,42,0,Yes,1,2,71,1,3.75,3.75,No
206,2019/04/08,10:43:53,8,43,0,Yes,1,1,71,1,3.75,3.75,No
206,2019/04/08,10:43:53,8,43,0,Yes,1,3,71,1,3.75,3.75,No
207,2019/04/08,09:50:51,8,43,0,Yes,1,1,71,1,3.75,3.75,No
208,2019/04/08,10:22:03,8,41,0,No,1,1,71,1,3.75,3.75,No
208,2019/04/08,10:22:03,8,41,0,No,1,3,71,1,3.75,3.75,No
209,2019/04/08,07:25:12,8,41,0,No,1,1,71,1,3.75,3.75,No
209,2019/04/08,07:25:12,8,41,0,No,1,2,71,1,3.75,3.75,No
210,2019/04/08,07:58:10,8,41,8022,Yes,1,1,71,1,3.75,3.75,No
211,2019/04/08,06:31:18,8,42,0,No,1,1,45,2,3,6,No
212,2019/04/08,08:51:23,8,41,0,No,1,1,29,2,2.5,5,No
213,2019/04/08,11:13:35,8,43,0,No,1,1,58,2,3.5,7,No
213,2019/04/08,11:13:35,8,43,0,No,1,3,69,1,3.25,3.25,No
214,2019/04/08,08:22:08,8,42,0,No,1,1,36,2,3.75,7.5,No
215,2019/04/08,11:09:39,8,41,0,No,1,1,22,2,2,4,No
216,2019/04/08,09:58:21,8,42,0,No,1,1,28,2,2,4,No
216,2019/04/08,09:58:21,8,42,0,No,1,3,73,1,3.75,3.75,No
217,2019/04/08,09:21:59,8,42,8082,Yes,1,1,25,2,2.2,4.4,No
217,2019/04/08,09:21:59,8,42,8082,Yes,1,3,71,1,3.75,3.75,No
218,2019/04/08,07:11:11,8,42,0,No,1,1,58,1,3.5,3.5,No
218,2019/04/08,07:11:11,8,42,0,No,6,6,14,1,8.95,8.95,No
219,2019/04/08,08:56:12,8,43,0,Yes,1,1,47,1,3,3,No
220,2019/04/08,09:35:40,8,42,0,Yes,1,1,36,1,3.75,3.75,No
221,2019/04/08,11:25:47,8,42,0,Yes,1,1,33,2,3.5,7,No
222,2019/04/08,10:19:14,8,41,0,Yes,1,1,54,1,2.5,2.5,No
223,2019/04/08,09:38:14,8,43,0,Yes,1,1,56,1,2.55,2.55,No
224,2019/04/08,07:18:58,8,42,0,Yes,1,1,30,2,3,6,No
225,2019/04/08,10:49:05,8,42,0,Yes,1,1,25,2,2.2,4.4,No
225,2019/04/08,10:49:05,8,42,0,Yes,1,3,78,1,4.5,4.5,No
226,2019/04/08,10:51:50,8,43,0,No,1,1,57,1,3.1,3.1,No
227,2019/04/08,10:54:22,8,42,0,Yes,1,1,58,1,3.5,3.5,No
228,2019/04/08,10:57:52,8,43,0,Yes,1,1,32,1,3,3,No
228,2019/04/08,10:57:52,8,43,0,Yes,1,3,71,1,3.75,3.75,No
229,2019/04/08,08:21:20,8,42,0,No,1,1,26,2,3,6,No
230,2019/04/08,07:47:03,8,43,0,No,1,1,25,2,2.2,4.4,No
231,2019/04/08,06:42:16,8,41,0,Yes,1,1,58,2,3.5,7,No
232,2019/04/08,11:27:47,8,42,8059,No,1,1,53,1,3,3,No
232,2019/04/08,11:27:47,8,42,8059,No,1,3,73,1,3.75,3.75,No
233,2019/04/08,09:46:04,8,42,0,Yes,1,1,43,1,3,3,No
234,2019/04/08,09:26:29,8,41,0,Yes,1,1,51,1,3,3,No
235,2019/04/08,10:59:38,8,42,0,No,1,1,22,2,2,4,No
236,2019/04/08,10:03:14,8,42,8266,Yes,1,1,30,1,3,3,No
237,2019/04/08,07:10:55,8,41,0,Yes,1,1,23,1,2.5,2.5,No
238,2019/04/08,07:53:00,8,43,8020,Yes,1,1,48,2,2.5,5,No
239,2019/04/08,10:40:37,8,43,0,No,1,1,61,2,4.75,9.5,No
240,2019/04/08,10:34:55,8,41,0,No,1,1,57,2,3.1,6.2,No
241,2019/04/08,09:36:07,8,41,0,Yes,1,1,23,2,2.5,5,No
242,2019/04/08,06:51:26,8,43,0,Yes,1,1,37,2,3,6,No
242,2019/04/08,06:51:26,8,43,0,Yes,1,2,84,2,0.8,1.6,No
243,2019/04/08,07:39:04,8,42,0,No,1,1,35,2,3.1,6.2,No
244,2019/04/08,09:44:23,8,42,0,No,1,1,33,2,3.5,7,No
245,2019/04/08,11:13:52,8,42,0,Yes,1,1,24,2,3,6,No
246,2019/04/08,08:00:50,8,41,0,No,1,1,30,1,3,3,No
247,2019/04/08,07:10:19,8,42,0,No,1,1,31,1,2.2,2.2,No
248,2019/04/08,11:16:54,8,42,8439,Yes,1,1,59,1,4.5,4.5,No
249,2019/04/08,07:28:03,8,41,0,No,1,1,34,2,2.45,4.9,No
250,2019/04/08,07:27:28,8,41,0,Yes,1,1,47,1,3,3,No
251,2019/04/08,06:53:31,8,43,0,No,1,1,59,2,4.5,9,No
252,2019/04/08,07:14:25,8,42,0,No,1,1,27,2,3.5,7,No
253,2019/04/08,10:46:53,8,43,0,Yes,1,1,53,1,3,3,No
253,2019/04/08,10:46:53,8,43,0,Yes,1,3,78,1,4.5,4.5,No
254,2019/04/08,07:28:36,8,43,0,No,1,1,39,2,4.25,8.5,No
254,2019/04/08,07:28:36,8,43,0,No,1,2,65,1,0.8,0.8,No
255,2019/04/08,07:07:35,8,43,0,No,1,1,37,1,3,3,No
255,2019/04/08,07:07:35,8,43,0,No,1,2,84,1,0.8,0.8,No
255,2019/04/08,07:07:35,8,43,0,No,1,3,78,1,4.5,4.5,No
256,2019/04/08,10:43:40,8,42,0,No,1,1,38,2,3.75,7.5,No
256,2019/04/08,10:43:40,8,42,0,No,1,2,84,1,0.8,0.8,No
257,2019/04/08,10:29:06,8,42,0,No,1,1,60,1,3.75,3.75,No
258,2019/04/08,07:11:13,8,43,0,No,1,1,28,1,2,2,No
258,2019/04/08,07:11:13,8,43,0,No,1,3,78,1,4.5,4.5,No
259,2019/04/08,08:51:21,8,41,0,Yes,1,1,22,1,2,2,No
260,2019/04/08,07:07:51,8,41,8364,No,1,1,42,2,2.5,5,No
261,2019/04/08,08:31:14,8,43,0,Yes,1,1,35,1,3.1,3.1,No
262,2019/04/08,08:00:50,8,41,0,No,1,1,31,2,2.2,4.4,No
262,2019/04/08,08:00:50,8,41,0,No,1,3,79,1,3.75,3.75,No
263,2019/04/08,07:31:24,8,42,0,No,1,1,31,2,2.2,4.4,No
264,2019/04/08,07:06:21,8,41,0,Yes,1,1,22,2,2,4,No
265,2019/04/08,08:40:11,8,42,8409,Yes,1,1,58,2,3.5,7,No
265,2019/04/08,08:40:11,8,42,8409,Yes,1,3,76,1,3.5,3.5,No
266,2019/04/08,09:28:29,8,43,0,No,1,1,42,2,2.5,5,No
267,2019/04/08,10:45:55,8,42,0,Yes,1,1,30,2,3,6,No
267,2019/04/08,10:45:55,8,42,0,Yes,1,3,72,1,3.25,3.25,No
268,2019/04/08,10:28:10,8,42,0,Yes,1,1,41,2,4.25,8.5,No
268,2019/04/08,10:28:10,8,42,0,Yes,1,2,84,2,0.8,1.6,No
269,2019/04/08,10:33:23,8,43,0,No,1,1,50,2,2.5,5,No
270,2019/04/08,07:36:23,8,42,0,Yes,1,1,51,1,3,3,No
271,2019/04/08,06:48:43,8,43,0,No,1,1,31,2,2.2,4.4,No
272,2019/04/08,08:26:31,8,41,0,No,1,1,29,1,2.5,2.5,No
272,2019/04/08,08:26:31,8,41,0,No,6,6,16,1,8.95,8.95,No
273,2019/04/08,07:32:05,8,42,0,Yes,1,1,57,2,3.1,6.2,No
274,2019/04/08,09:22:10,8,41,0,No,1,1,55,1,4,4,No
275,2019/04/08,08:13:13,8,43,0,No,1,1,38,2,3.75,7.5,No
276,2019/04/08,08:22:55,8,41,0,No,1,1,32,2,3,6,No
277,2019/04/08,07:51:12,8,43,0,Yes,1,1,54,2,2.5,5,No
278,2019/04/08,08:47:12,8,42,0,No,1,1,46,1,2.5,2.5,No
279,2019/04/08,07:26:44,8,43,8225,Yes,1,1,47,2,3,6,No
280,2019/04/08,10:42:37,8,43,0,No,1,1,36,2,3.75,7.5,No
281,2019/04/08,09:08:27,8,43,8185,Yes,1,1,23,2,2.5,5,No
281,2019/04/08,09:08:27,8,43,8185,Yes,1,3,76,1,3.5,3.5,No
282,2019/04/08,09:27:42,8,43,8380,No,1,1,23,2,2.5,5,No
283,2019/04/08,10:38:30,8,41,0,Yes,1,1,48,1,2.5,2.5,No
284,2019/04/08,09:02:19,8,42,8138,Yes,1,1,59,2,4.5,9,No
284,2019/04/08,09:02:19,8,42,8138,Yes,6,6,1,1,18,18,No
285,2019/04/08,11:07:08,8,43,0,No,1,1,22,2,2,4,No
286,2019/04/08,08:01:09,8,43,0,Yes,1,1,25,1,2.2,2.2,No
286,2019/04/08,08:01:09,8,43,0,Yes,6,6,17,1,9.5,9.5,No
287,2019/04/08,08:52:21,8,41,0,Yes,1,1,58,1,3.5,3.5,No
287,2019/04/08,08:52:21,8,41,0,Yes,1,3,69,1,3.25,3.25,No
288,2019/04/08,08:52:07,8,41,8099,Yes,1,1,87,1,3,3,No
289,2019/04/08,08:16:09,8,41,0,Yes,1,1,50,1,2.5,2.5,No
290,2019/04/08,09:44:03,8,43,0,Yes,1,1,36,2,3.75,7.5,No
291,2019/04/08,08:42:38,8,43,0,No,1,1,29,1,2.5,2.5,No
292,2019/04/08,08:21:05,8,42,0,No,1,1,33,2,3.5,7,No
293,2019/04/08,11:17:50,8,41,0,Yes,1,1,87,1,3,3,No
293,2019/04/08,11:17:50,8,41,0,Yes,1,3,77,1,3,3,No
294,2019/04/08,16:29:42,8,41,8459,No,1,1,52,1,2.5,2.5,No
295,2019/04/08,15:46:31,8,41,0,Yes,1,1,39,2,4.25,8.5,No
295,2019/04/08,15:46:31,8,41,0,Yes,1,2,84,1,0.8,0.8,No
296,2019/04/08,16:13:22,8,43,0,Yes,1,1,22,1,2,2,No
297,2019/04/08,14:02:30,8,43,8147,Yes,1,1,37,1,3,3,No
297,2019/04/08,14:02:30,8,43,8147,Yes,1,2,84,1,0.8,0.8,No
298,2019/04/08,14:09:29,8,43,0,Yes,1,1,40,1,3.75,3.75,No
299,2019/04/08,11:39:39,8,43,0,No,1,1,44,1,2.5,2.5,No
300,2019/04/08,17:42:55,8,44,0,Yes,1,1,58,1,3.5,3.5,No
300,2019/04/08,17:42:55,8,44,0,Yes,6,6,9,1,22.5,22.5,No
301,2019/04/08,18:26:29,8,41,0,No,1,1,46,2,2.5,5,No
302,2019/04/08,12:20:19,8,43,0,Yes,1,1,35,2,3.1,6.2,No
303,2019/04/08,16:25:59,8,43,0,No,1,1,36,1,3.75,3.75,No
304,2019/04/08,18:38:54,8,41,0,No,1,1,27,2,3.5,7,No
305,2019/04/08,14:12:14,8,41,0,Yes,1,1,42,2,2.5,5,No
306,2019/04/08,13:30:40,8,44,0,Yes,1,1,35,1,3.1,3.1,No
307,2019/04/08,14:15:18,8,41,0,Yes,1,1,40,2,3.75,7.5,No
307,2019/04/08,14:15:18,8,41,0,Yes,1,3,73,1,3.75,3.75,No
308,2019/04/08,16:40:36,8,43,0,No,1,1,48,1,2.5,2.5,No
309,2019/04/08,11:41:18,8,43,8248,Yes,1,1,30,2,3,6,No
309,2019/04/08,11:41:18,8,43,8248,Yes,1,3,71,1,3.75,3.75,No
310,2019/04/08,14:34:13,8,44,0,No,1,1,61,1,4.75,4.75,No
311,2019/04/08,13:43:31,8,43,0,Yes,1,1,57,2,3.1,6.2,No
312,2019/04/08,14:23:49,8,44,8285,Yes,1,1,61,2,4.75,9.5,No
312,2019/04/08,14:23:49,8,44,8285,Yes,1,3,76,1,3.5,3.5,No
313,2019/04/08,11:36:50,8,43,0,No,1,1,55,1,4,4,No
314,2019/04/08,16:14:38,8,44,0,Yes,1,1,60,1,3.75,3.75,No
315,2019/04/08,14:58:10,8,44,0,No,1,1,28,2,2,4,No
316,2019/04/08,17:44:15,8,41,0,No,1,1,55,2,4,8,No
317,2019/04/08,18:50:38,8,43,0,No,1,1,37,2,3,6,No
317,2019/04/08,18:50:38,8,43,0,No,1,2,64,2,0.8,1.6,No
318,2019/04/08,16:20:27,8,43,0,Yes,1,1,43,1,3,3,No
319,2019/04/08,14:42:16,8,44,0,Yes,1,1,46,1,2.5,2.5,No
319,2019/04/08,14:42:16,8,44,0,Yes,1,3,70,1,3.25,3.25,No
320,2019/04/08,12:57:06,8,44,0,Yes,1,1,39,2,4.25,8.5,No
320,2019/04/08,12:57:06,8,44,0,Yes,1,2,65,1,0.8,0.8,No
321,2019/04/08,17:04:57,8,43,0,No,1,1,36,1,3.75,3.75,No
322,2019/04/08,12:38:31,8,41,8012,No,1,1,30,1,3,3,No
323,2019/04/08,18:03:02,8,41,0,No,1,1,46,2,2.5,5,No
324,2019/04/08,14:39:33,8,41,0,No,1,1,29,2,2.5,5,No
325,2019/04/08,11:55:06,8,44,0,No,1,1,23,1,2.5,2.5,No
326,2019/04/08,14:49:31,8,43,8138,Yes,1,1,32,2,3,6,No
327,2019/04/08,13:51:11,8,44,0,No,1,1,37,2,3,6,No
327,2019/04/08,13:51:11,8,44,0,No,1,2,65,2,0.8,1.6,No
328,2019/04/08,19:52:21,8,41,0,No,1,1,29,2,2.5,5,No
329,2019/04/08,12:10:17,8,41,0,No,1,1,57,1,3.1,3.1,No
330,2019/04/08,17:43:27,8,41,0,No,1,1,87,1,3,3,No
